5.11943251219523, 0.003073215877447456
5.568374551490769, 0.003950737539911046
5.8833363911953, 0.005145922397728529
6.2733780723583035, 0.0064409793712012445
6.5476679767258155, 0.008239008896261208
6.9074560905473845, 0.010953938054778626
7.287014218258998, 0.014704784043886265
7.687428703278346, 0.020149175344265975
8.109845582558377, 0.02791085211694489
8.647495921527144, 0.03880264344749793
9.025589000244215, 0.05316917707266378
9.521536512254496, 0.07090315802214923
10.044735867292697, 0.09523926070861938
10.59668452815566, 0.12123905663933258
11.420735745709292, 0.1539645780265791
12.847048030473868, 0.17214843842165542
14.451489533790289, 0.1539645780265791
15.658849093116299, 0.12094677237705241
17.313441475663602, 0.10153015443349465
19.778984301406172, 0.10401062356402899
22.040941472839442, 0.12811786881823195
24.976840854570447, 0.13871415435043113
27.16715273810433, 0.1087439469617961
29.700466072776152, 0.08088786917040075
33.938066637027276, 0.08180414311057624
38.25829594739746, 0.08672218617980826
41.67695651194484, 0.07010545871456901
47.169393096821615, 0.06847044806077796
53.30412557848934, 0.06476727562104363
56.11294312998611, 0.057162063550962136
64.23018001989416, 0.05713250550508732
71.1558870816288, 0.05323338356523888
80.04240001193432, 0.051031628545722144
91.98604800571806, 0.045813668716347074
101.82672602175755, 0.03954726031345765
113.75857420204662, 0.03531660640437688
121.74606610884554, 0.030732570199547077
132.34149982359403, 0.02447787250565928
144.16718769850712, 0.019653822977819733
153.72489586264018, 0.014633968643741434
162.171932353561, 0.012137285202289317
171.08312544760406, 0.009085100118477987
180.48398010765857, 0.0065586415828662245
190.4014027700117, 0.0046498194392403805
200.8637783539762, 0.0032024259436369364
211.90105150312405, 0.0020839527451129393
223.5448122906463, 0.0013094737322215501
235.82838663414367, 0.0007887894110466467
248.78693167862093, 0.00044195432965858205
262.45753642068746, 0.00024099094735105758
276.87932786196257, 0.0001200367187023812
